name1,name2,street1,street2,city,state,zip,phone,intake1,intake2,intake1a,intake2a,service_code_info,latitude,longitude,GEOID,STATE,COUNTY,TRACT,BLOCK
Ville Platte Behavioral Health,,312 South Court Street,,Ville Platte,LA,70586,337-363-5525,,,,,SA MH SUMH * OP * CMHC * FLUPH HALOP LOXAP PERPH THIOR ARIPI LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT IDD IPT TELE AIM * CIT * LCCG * CMHG MC MD OSF PI SF SI * TAY SE CO SED SMI * STU * MST LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * VAPN * CDM FPSY CM SPS ES,30.6924,-92.2737,220399505004029,22,039,950500,4029
Preventive Measures Programs Inc,,198 Parkway Circle,,West Monroe,LA,71292,318-600-4225,,,,,SA MH SUMH * OP * OMH * AT CBT CFT DBT GT IDD IPT TELE * CIT PEON PEOFF WI * PVTP * MD PI SF SI * PA SS * TAY SE GL VET ADM MF CJ CO HV TRMA ALZ PED PTSD SED SMI * STU * TCC * SMPD * CHLD YAD ADLT SNR * VAPN * COOT DEC FPSY SPS ES,32.4566,-92.1854,220730105054012,22,073,010505,4012
Louisiana Behavioral Health Services,Cognitive Development Centers,2406 West Street,Suite C,Winnsboro,LA,71295,318-435-7715,,,,,SA MH SUMH * OP * OMH * AT CBT CFT GT IDD IPT TELE * CIT PEON PEOFF * PVTP * MD * TAY SE GL VET ADM MF CO TRMA TBI PED PEFP PTSD SED SMI * PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT FPSY ICM PRS CM IPC SPS,32.1592,-91.7108,220419503003010,22,041,950300,3010
Top Notch Behavioral Healthcare Servs,,1215 Independence Boulevard,Suite 2-A,Zachary,LA,70791,225-306-4488,,,,,SA MH SUMH * OP * OMH * AT CBT CFT GT IDD IPT TELE * CIT PEOFF * PVTP * MHC * MD PI SF * PA * TAY SE GL VET MF CJ CO HV DV TRMA PED PEFP PTSD SED SMI * HS * SMON * CHLD YAD ADLT SNR * VAPN * AOT CDM COOT DEC FPSY IMR PRS IPC SPS ES,30.6561,-91.1358,220330046022016,22,033,004602,2016
Alternative Services Northeast Inc,,- - -,,Auburn,ME,4210,207-777-1107,,,,,MH * OP RES * RTCA * PVTN * CMHG CSBG MD SF SMHA * SMPD * YAD ADLT SNR * VPPD * CM,,,,,,,
Connections for Kids,,155 Center Street,Building E,Auburn,ME,4210,207-854-1030,,,,,MH SUMH * OP * OMH * CBT CFT DBT IPT * PVTN * FQHC * MD PI SF SWFS * TAY GL TRMA PTSD SED SMI * SMON * CHLD YAD ADLT * VAPN * FPSY CM ES,,,,,,,
Anglez Behavioral Health,,841 Riverside Drive,,Augusta,ME,4330,844-294-5306 x300,,,,,SA MH SUMH * OP * CMHC * AT CBT CFT DBT GT IDD IPT TELE * PVTP * MHC * MC MD OSF PI SF SMHA * GL CO TRMA PTSD SED SMI * HS * TCC * SMPD * CHLD YAD ADLT SNR * VPPD * COOT FPSY PRS SEMP CM ES,,,,,,,
Community Health and Counseling Servs,Adult Child and Family Services,24 Stone Street,Suite 201,Augusta,ME,4330,207-623-3712,,,,,MH SUMH * OP * OMH * CBT CFT IPT TELE * PVTN * CMHG MC MD MI OSF PI SF SI SWFS VAF * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY TPC CM,,,,,,,
NFI North Inc,Sidney Riverbend,- - -,,Augusta,ME,4330,207-547-4464,844-634-4673,,844-NFIHOPE,,SA MH SUMH * RES * RTCC * ARIPI CLOZA OLANZ OLANZF QUETI RISPE ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE * PVTN * MC MD PI SCJJ SEF SMHA SWFS * GL TRMA PTSD SED * SMON * CHLD * VAPN * FPSY CM ES,,,,,,,
PursueCare LLC,,128 State Street,Suite 3,Augusta,ME,4330,860-215-2295,866-744-1930,,,,SA MH SUMH * OP * OMH * NRT NSC ANTPYCH * CBT DBT GT IDD IPT TELE * PVTP * CLF MC MD MI OSF PI SCJJ SEF SF SI SMHA * SS * CO TRMA PTSD * STU * TCC * SMPD * YAD ADLT SNR * AH * VPPD * CM,,,,,,,
Acadia Hospital,,268 Stillwater Avenue,P.O. Box 422,Bangor,ME,4401,207-973-6100,,,,,SA MH * HI OP * PSY * NRT ANTPYCH * AT CBT CFT DBT ECT GT IPT TELE * PVTN * MC MD MI PI SF SI * TAY SE GL CO TRMA ALZ PED PTSD SED SMI * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * CM SPS,,,,,,,
Androscoggin Home Healthcare and,Hospice,- - -,,Bangor,ME,4401,877-784-6993,,207-992-2535,,,MH * OP * OMH * CBT CFT GT IPT TELE * PVTN * CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF * SS * TAY SE GL VET ADM MF TRMA PTSD SED SMI * HS * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT FPSY PRS,,,,,,,
Bangor Counseling Center,DBA of New Life Mission,202 Exchange Street,,Bangor,ME,4401,207-941-6434,,877-941-6434,,,SA MH SUMH * OP * OMH * AT CBT CFT DBT IDD IPT TELE * CIT * PVTN * MHC * MC MD MI PI SF SWFS * STU * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN,,,,,,,
Brighter Heights Maine,Bangor,700 Mount Hope Avenue,"Suite 480, Evergreen Woods",Bangor,ME,4401,207-989-2946,207-338-8960 x205,,,,SA MH SUMH * OP * CMHC * QUETI RISPE ZIPRA ANTPYCH * CBT CFT GT IDD IPT TELE AIM * PVTP * MD SF SMHA SWFS * SS * CO TRMA PTSD * PEER * SMON * CHLD YAD ADLT SNR * VAPN * COOT TPC CM SPS,,,,,,,
Community Care,,40 Summer Street,,Bangor,ME,4401,207-945-4240 x1142,207-945-4240,888-236-2273,,,SA MH SUMH * OP * OMH * CBT CFT DBT IDD IPT * PVTN * MD PI SF SWFS * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * TPC CM,,,,,,,
Community Health and Counseling Servs,,42 Cedar Street,,Bangor,ME,4401,800-924-0366 x6490,800-924-0366,,,,SA MH SUMH * OP RES * OMH * CBT GT IDD IPT TELE * CIT * PVTN * CLF CMHG CSBG FG ITU MC MD MI OSF PI SEF SF SI SMHA SWFS VAF * TAY SE GL VET ADM MF CJ CO TRMA PTSD SED SMI * STU * HS PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH TPC VRS CM IPC SPS,,,,,,,
Dorothea Dix Psychiatric Center,,656 State Street,,Bangor,ME,4401,207-561-5400,,,,,MH * HI OP * PSY * CHLOR FLUPH HALOP LOXAP PERPH THIOT TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT ANTPYCH * AT CBT DBT GT IPT TELE * STG * MC MD OSF PI SF * SMI * STU * MST LABT * PEER * SMON * YAD ADLT SNR * AH * VAPN * COOT ICM IMR PRS,,,,,,,
NFI North Inc,Miller Terraces,- - -,,Bangor,ME,4401,207-942-8603,,,,,MH SUMH * RES * RTCA * CLOZA RISPE NRT NSC ANTPYCH * IDD * PVTN * MD SF SMHA * SMI * STU * TCC * SMON * YAD ADLT SNR * VPPD * PRS CM,,,,,,,
NFI North Inc,Summit View Program,- - -,,Bangor,ME,4401,207-942-3799,,,,,MH SUMH * RES * RTCC * CFT GT IPT * PVTN * MC MD PI SF SI * TAY GL TRMA PTSD * SMON * CHLD YAD * VAPN * FPSY,,,,,,,
Northeast Occupational Exchange Inc,,444 Stillwater Avenue,Suite 210,Bangor,ME,4401,207-942-3816,,,,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * WI * PVTN * CLF CMHG CSBG ITU MC MD MI OSF PI SEF SF SI SMHA SWFS VAF * SS * STU * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT DEC FPSY PRS CM SPS,,,,,,,
OHI,,203 Maine Avenue,,Bangor,ME,4401,207-848-5804,,,,,MH SUMH * OP * OMH * CBT IDD IPT TELE * PVTN * MD MI OSF SCJJ SF SMHA SWFS * SMI * STU * HS PEER * SMON * YAD ADLT SNR * AH * VAPN * DEC PRS CM,,,,,,,
Pathways of Maine Inc,Eastern Maine Regional Office,21 Main Street,Suite 301,Bangor,ME,4401,207-631-2201,,888-480-9550,,,MH SUMH * OP * OMH * AT CBT CFT DBT IPT TELE * PVTP * MD PI SF SMHA SWFS * TAY TRMA PTSD SED * STU * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY PRS CM IPC SPS,,,,,,,
Volunteers of America Northern New Eng,IRT North,- - -,,Bangor,ME,4401,207-373-1140,207-944-0427,,,,MH * RES * RTCA * AT IPT * PEON * PVTN * MD * SMI * STU * SMPD * YAD ADLT SNR * VPPD * CDM COOT PRS,,,,,,,
Volunteers of America Northern New Eng,West Side Place,- - -,,Bangor,ME,4401,207-373-1140,207-944-0427,,,,MH * RES * RTCA * AT IPT * PEON * PVTN * MD * SMI * STU * SMPD * YAD ADLT SNR * VPPD * CDM COOT PRS,,,,,,,
Brighter Heights Maine,Belfast,9 Field Street,Suite 306,Belfast,ME,4915,207-338-8960,207-338-8960 x205,,,,SA MH SUMH * OP * CMHC * QUETI RISPE ZIPRA ANTPYCH * CBT CFT GT IDD IPT TELE AIM * PVTP * MD SF SMHA SWFS * SS * CO TRMA PTSD * PEER * SMON * CHLD YAD ADLT SNR * VAPN * COOT TPC CM SPS,,,,,,,
Maine Behavioral Healthcare,,15 Mid Coast Drive,,Belfast,ME,4915,207-218-7201,844-292-0111,,,,MH SUMH * OP * OMH * NRT NSC * AT CBT CFT DBT GT IDD IPT TELE * PVTN * CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY CM SPS,,,,,,,
Searsport Counseling Associates,Belfast Center,9 Field Street,Suite 106,Belfast,ME,4915,207-338-9145 x1,,207-338-2022 x3,,,SA MH * OP * OMH * CBT CFT DBT IDD IPT TELE * PVTP * MHC * MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TCC * SMPD * CHLD YAD ADLT SNR * VAPN * COOT CM,,,,,,,
Volunteers of America Northern New Eng,Sea Haven,- - -,,Belfast,ME,4915,207-373-1140,207-944-0427,,,,MH * RES * RTCA * AT IPT * PEON * PVTN * MD * SMI * STU * SMPD * YAD ADLT SNR * VPPD * CDM COOT PRS,,,,,,,
Alternative Wellness Services,,281 Main Street,,Biddeford,ME,4005,207-494-8010,207-494-8010 x1,,,,SA MH SUMH * OP * OMH * CBT CFT GT IDD IPT TELE * PVTP * ITU MC MD MI PI SF SI SMHA SWFS VAF * PA SS * STU * PEER * SMON * CHLD YAD ADLT SNR * VAPN * CM,,,,,,,
Alternative Wellness Services,,419 Alfred Street,,Biddeford,ME,4005,207-494-8010,207-494-8010 x1,,,,SA MH SUMH * OP * OMH * CBT CFT GT IDD IPT TELE * PVTP * ITU MC MD MI PI SF SI SMHA SWFS VAF * PA SS * STU * PEER * SMON * CHLD YAD ADLT SNR * VAPN * CM,,,,,,,
Maine Behavioral Healthcare,Sherry Sabo Center,2 Springbrook Drive,,Biddeford,ME,4005,207-282-1500,,844-292-0111,,,SA MH SUMH * OP * OMH * CHLOR FLUPH HALOP LOXAP PERPH PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT GT IDD IPT TELE * PVTN * FG MC MD MI OSF PI SCJJ SF SI SMHA SWFS * PA * TAY SED SMI * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH FX * F36 * VAPN * ACT FPSY VRS CM SPS,,,,,,,
Volunteers of America Northern New Eng,IRT South,- - -,,Biddeford,ME,4005,207-373-1140,207-899-6604,,,,MH * RES * RTCA * AT IPT * PEON * PVTN * MD * SMI * STU * SMPD * YAD ADLT SNR * VPPD * CDM COOT PRS,,,,,,,
Spurwink Services,,32 North High Street,,Bridgton,ME,4009,207-647-5629,888-304-4673,207-647-5620,,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * WI * PVTN * CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF * SE VET CO TRMA PTSD SED SMI * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT FPSY IMR PRS CM IPC SPS,,,,,,,
Maine Behavioral Healthcare,,11 Medical Center Drive,,Brunswick,ME,4011,207-373-9417,844-292-0111,,,,MH SUMH * OP * OMH * RISPE ANTPYCH * CBT GT IDD IPT TELE * PVTN * CSBG MC MD PI SF SI * CO * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * CM,,,,,,,
Mid Coast Hospital,Behavioral Health Unit,123 Medical Center Drive,,Brunswick,ME,4011,207-373-6000,207-373-6600,,,,MH SUMH * HI * IPSY * CHLOR FLUPH HALOP PERPH ARIPI BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT ANTPYCH * CBT DBT ECT GT AIM * PEON WI * PVTN * MC MD MI PI SF SI SMHA VAF * STU * MST LABT * PEER * SMON * YAD ADLT SNR * AH * VAPN * CM SPS,,,,,,,
Mid Coast/Parkview Health,Addiction Resource Center,66 Baribeau Drive,Suites 9-10,Brunswick,ME,4011,207-373-6950,800-244-3805,,,,SA MH * OP PHDT * PH * NRT NSC ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE * PVTN * MC MD PI SF SI SMHA SWFS * SS * SE * STU * MST LABT * TCC * SMON * YAD ADLT SNR * AH * VAPN * FPSY,,,,,,,
Sweetser,Certified Community Behavioral Health,329 Bath Road,,Brunswick,ME,4011,800-434-3000,,,,,SA MH SUMH * OP * CBHC * DROPE FLUPH HALOP LOXAP PERPH PIMOZ THIOT THIOR TRIFL ASENA CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CRT CFT DBT EMDR GT IDD IPT TELE * CIT PEOFF * PVTN * FQHC MHC * FG MC MD MI OSF PI SF SI SMHA SWFS VAF * PA SS * STU * MST LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH SP * VAPN * FPSY ICM PRS SH CM SPS,,,,,,,
NFI North Inc,Beacon House,360 Long Plains Road,,Buxton,ME,4093,207-727-5900,,844-634-4673,,,MH SUMH * RES * RTCC * CBT CFT GT IPT * PVTN * CLF MD OSF PI SCJJ SEF SF SMHA SWFS * SED * PEER * SMON * CHLD YAD * VAPN * DEC FPSY PRS CM IPC ES,,,,,,,
Aroostook Mental Health Center,Calais Outpatient Office,127 Palmer Street,,Calais,ME,4619,207-554-2352,800-244-6431,,,,SA MH SUMH * OP * CBHC * ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF WI * PVTN * CLF FG ITU MC MD OSF PI PCF SF SI SMHA * SS * TAY CJ CO TRMA PTSD SED SMI * STU * HS PEER * SMPD * CHLD YAD ADLT SNR * AH * VPPD * DEC FPSY ICM PRS TPC CM IPC SPS,,,,,,,
Aroostook Mental Health Center,,43 Hatch Drive,Suite 310,Caribou,ME,4736,207-493-3361,800-244-6431,,,,SA MH SUMH * OP * CMHC * NRT * AT CBT CFT DBT GT IDD IPT TELE * CIT PEOFF * PVTN * FQHC * CMHG CSBG FG ITU MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TAY SE GL VET MF CO HV TRMA TBI PED PTSD SED SMI * STU * HS PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * CDM COOT DEC FPSY IMR PRS SH TPC CM IPC SPS ES,,,,,,,
Community Health and Counseling Servs,Mental Health Services,7 Hatch Drive,Suite 120,Caribou,ME,4736,207-496-3166,,800-809-2737,,,MH * OP * OMH * CBT CFT IPT TELE * PVTN * MC MD MI PI SF VAF * SMON * CHLD YAD ADLT SNR * VAPN * TPC CM,,,,,,,
Maine Behavioral Healthcare,,24 Miles Center Way,,Damariscotta,ME,4543,207-701-4570,844-292-0111,,,,MH SUMH * OP * OMH * RISPE ANTPYCH * CBT GT IDD IPT TELE * PVTN * CSBG MC MD PI SF SI * CO * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * CM,,,,,,,
Androscoggin Home Healthcare and,Hospice,1073 West Main Street,,Dover Foxcroft,ME,4426,866-236-2158,,207-564-0200,,,MH * OP * OMH * CBT CFT GT IPT TELE * PVTN * CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF * SS * TAY SE GL VET ADM MF TRMA PTSD SED SMI * HS * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT FPSY PRS CM,,,,,,,
Community Health and Counseling Servs,,1093 West Main Street,,Dover Foxcroft,ME,4426,800-924-0366,207-564-8175,,,,MH SUMH * OP * OMH * CBT IDD IPT TELE * CIT * PVTN * CMHG CSBG MC MD MI PI SF SI SMHA SWFS VAF * TAY SE GL VET ADM MF CO TRMA PTSD SED SMI * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY PRS TPC CM,,,,,,,
Aroostook Mental Health Center,Ellsworth Outpatient Office,70 Kingsland Crossing,,Ellsworth,ME,4605,207-667-6890,800-244-6431,,,,SA MH SUMH * OP * CBHC * ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF WI * PVTN * CLF FG ITU MC MD OSF PI PCF SF SI SMHA * SS * TAY CO TRMA PTSD SED SMI * STU * HS PEER * SMPD * CHLD YAD ADLT SNR * AH * VPPD * DEC FPSY ICM PRS TPC CM IPC SPS,,,,,,,
Community Health and Counseling Servs,Adult Child and Family Services,52 Christian Ridge Road,Suite A,Ellsworth,ME,4605,207-667-5357,207-667-5357 x6069,,,,MH SUMH * OP * OMH * CBT IPT TELE * PVTN * CMHG CSBG MC MD MI OSF PI SF SI SMHA SWFS VAF * TAY SE GL VET ADM MF CO TRMA PTSD SED SMI * STU * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY TPC VRS CM,,,,,,,
Catholic Charities,Adult Mental Health,66 Western Avenue,,Fairfield,ME,4937,207-453-4368,207-453-4368 x3174,800-660-5231,,,MH SUMH * OP * OMH * IDD * PVTN * MD SMHA * TAY SE CO TRMA PTSD SED SMI * STU * PEER * SMPD * CHLD YAD ADLT SNR * AH * VPPD * PRS CM,,,,,,,
Spurwink Services,,144 High Street,Suite 1,Farmington,ME,4938,207-778-3556,888-304-4673,,,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * WI * PVTN * CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF * SE VET CO TRMA PTSD SED SMI * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT FPSY IMR PRS CM IPC SPS,,,,,,,
Aroostook Mental Health Center,Childrens Crisis Stabilization Unit,8 Wesleyan Street,,Fort Fairfield,ME,4742,207-554-2352,207-473-9285,,,,SA MH SUMH * RES * ORES * AT CBT CFT DBT GT IDD IPT TELE * CIT PEON PEOFF * PVTN * MC MD OSF PI SF SI SMHA * SED * SMON * CHLD * AH * VAPN * DEC CM IPC SPS,,,,,,,
Aroostook Mental Health Center,Fort Kent Outpatient Office,104 East Main Street,,Fort Kent,ME,4743,207-343-1867,800-244-6431,,,,SA MH SUMH * OP * CBHC * ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF WI * PVTN * CLF FG ITU MC MD OSF PI PCF SF SI SMHA * SS * TAY CO TRMA PTSD SED SMI * STU * HS PEER * SMPD * CHLD YAD ADLT SNR * AH * VPPD * DEC FPSY ICM PRS TPC CM IPC SPS,,,,,,,
Northern Maine Medical Center,,194 East Main Street,,Fort Kent,ME,4743,207-834-3155,,,,,MH SUMH * HI OP * IPSY * CHLOR HALOP ARIPI CLOZA OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT DBT GT IPT AIM * PEON PEOFF WI * PVTN * MC MD MI PI SF SI VAF * PA * TRMA PTSD SED SMI * STU * TBS MST LABT * TCC * SMON * CHLD YAD ADLT SNR * AH FX * F28 * VAPN * CDM DEC FPSY IMR IPC,,,,,,,
Pathways of Maine Inc,Central Maine Region,276 Whitten Road,Suite 2,Hallowell,ME,4347,207-621-6760,,888-480-9555,,,MH SUMH * OP * OMH * AT CBT CFT DBT IPT TELE * PVTP * MD PI SF SMHA SWFS * TAY TRMA PTSD SED * STU * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY PRS CM IPC SPS,,,,,,,
Aroostook Mental Health Center,Houlton Outpatient Office,11 Mill Street,,Houlton,ME,4730,207-532-6523,800-244-6431,,,,SA MH SUMH * OP * CBHC * ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF WI * PVTN * CLF FG ITU MC MD OSF PI PCF SF SI SMHA * SS * TAY CO TRMA PTSD SED SMI * STU * HS PEER * SMPD * CHLD YAD ADLT SNR * AH * VPPD * DEC FPSY ICM PRS TPC CM IPC SPS,,,,,,,
Community Health and Counseling Servs,Mental Health Services,40 Market Square,"Trust Building, Suite 2",Houlton,ME,4730,207-532-5510,207-496-3166,,,,MH * OP * OMH * CBT CFT IPT TELE * PVTN * MC MD MI PI SF VAF * SMON * CHLD YAD ADLT SNR * VAPN * TPC CM,,,,,,,
Central Maine Family Counseling,DBA Blue Willow Counseling,101 East Avenue,,Lewiston,ME,4240,207-777-3399,,,,,SA MH SUMH * OP * OMH * AT CBT CRT CFT DBT GT IDD IPT * PVTP * MC MD PI SF * CJ CO DV PTSD * STU * HS * SMPD * CHLD YAD ADLT SNR * VPPD * AOT COOT PRS CM,,,,,,,
Saint Marys Regional Medical Center,,93 Campus Avenue,Adult Psych Unit,Lewiston,ME,4240,207-777-8100,207-777-8700,,,,SA MH SUMH * HI * IPSY * CHLOR FLUPH HALOP LOXAP PIMOZ PROCH THIOT THIOR TRIFL ARIPI BREXP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT DBT ECT GT IDD IPT AIM * PEON * PVTN * MC MD MI PI SF * PA * STU * MST LABT * TCC * SMON * YAD ADLT SNR * AH * VAPN * CDM DEC FPSY CM IPC SPS,,,,,,,
Saint Marys Regional Medical Center,Behavioral Health Services,100 Campus Avenue,,Lewiston,ME,4240,207-755-3613,207-777-8700 x100,,,,SA MH SUMH * OP * OMH * CHLOR FLUPH HALOP LOXAP TRIFL ARIPI BREXP CARIP CLOZA ILOPE LURAS OLANZ RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT DBT GT IDD IPT AIM * PVTN * FQHC * MC MD MI PI SF * PA SS * GL VET MF CO HV TRMA ALZ PTSD * STU * MST LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * CDM FPSY IMR CM SPS,,,,,,,
Spurwink Services,,1155 Lisbon Street,,Lewiston,ME,4241,207-783-9141,888-304-4673,,888-304HOPE,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * WI * PVTN * CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF * SE VET CO TRMA PTSD SED SMI * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT FPSY IMR PRS CM IPC SPS,,,,,,,
Community Health and Counseling Servs,Mental Health Services,313 Enfield Road,,Lincoln,ME,4457,207-794-2001,207-496-3166,,,,MH SUMH * OP * OMH * CBT CFT IPT TELE * PVTN * MC MD MI PI SF SMHA SWFS VAF * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * TPC CM,,,,,,,
Northeast Occupational Exchange Inc,,9 Main Street,,Lincoln,ME,4457,207-794-9073,,,,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * WI * PVTN * CLF CMHG CSBG ITU MC MD MI OSF PI SEF SF SI SMHA SWFS VAF * SS * STU * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT DEC FPSY PRS CM SPS,,,,,,,
Spurwink Services,Supported Living,15 Village Street,,Lisbon,ME,4250,207-353-7438,888-304-4673,,,,MH * RES * RTCA * CBT DBT GT IPT * PVTN * MC MD PI SF SMHA * SE TRMA PTSD SMI * STU * HS * SMPD * YAD ADLT SNR * AH * VPPD * IMR PRS SH SPS,,,,,,,
KidsPeace/FCFS,Lisbon Falls,- - -,,Lisbon Falls,ME,4252,207-786-8122,,,,,MH * OP * CMHC * CBT * STG * MC * TAY TRMA PTSD SED SMI * SMON * CHLD YAD ADLT SNR * VAPN * TPC CM,,,,,,,
Aroostook Mental Health Center,Machias Outpatient Office,14 Steves Lane,,Machias,ME,4654,207-554-2352,800-244-6431,,,,SA MH SUMH * OP * CBHC * ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF WI * PVTN * CLF FG ITU MC MD OSF PI PCF SF SI SMHA * SS * TAY CO TRMA PTSD SED SMI * STU * HS PEER * SMPD * CHLD YAD ADLT SNR * AH * VPPD * DEC FPSY ICM PRS TPC CM IPC SPS,,,,,,,
Community Health and Counseling Servs,Adult Child and Family Services,15 Kids Corner,,Machias,ME,4654,207-255-8311,800-924-0366 x6107,,,,MH SUMH * OP * OMH * CBT IPT TELE * PVTN * CMHG CSBG MC MD MI OSF PI SF SI SMHA * STU * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY TPC VRS CM,,,,,,,
Sunrise Opportunities,,232 Court Street,,Machias,ME,4654,207-255-4701,,,,,MH SUMH * OP * OMH * AT CBT CFT IPT TELE * PVTN * CLF ITU MC MD MI OSF PI SF SI SMHA SWFS VAF * TCC * SMON * CHLD YAD ADLT SNR * VAPN * CM,,,,,,,
Aroostook Mental Health Center,Madawaska Outpatient Office,88 Fox Street,Suite 101,Madawaska,ME,4756,207-764-3319,800-244-6431,,,,SA MH SUMH * OP * CBHC * ANTPYCH * AT CBT CFT DBT EMDR GT IDD IPT TELE AIM * CIT PEON PEOFF WI * PVTN * CLF FG ITU MC MD OSF PI PCF SF SI SMHA * SS * TAY CO TRMA PTSD SED SMI * STU * HS PEER * SMPD * CHLD YAD ADLT SNR * AH * VPPD * DEC FPSY ICM PRS TPC CM IPC SPS,,,,,,,
Northeast Occupational Exchange Inc,,442 Moosehead Trail,,Newport,ME,4953,800-857-0500,,,,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * WI * PVTN * CLF CMHG CSBG ITU MC MD MI OSF PI SEF SF SI SMHA SWFS VAF * SS * STU * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT DEC FPSY PRS CM SPS,,,,,,,
Spurwink Services,,143 Pottle Road,,Oxford,ME,4270,207-743-7911,888-304-4673,,,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * WI * PVTN * CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF * SE VET CO TRMA PTSD SED SMI * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT FPSY IMR PRS CM IPC SPS,,,,,,,
