name1,name2,street1,street2,city,state,zip,phone,intake1,intake2,intake1a,intake2a,service_code_info,latitude,longitude
Metropolitan Human Services District,Central City Behav Hlth Ctr,2221 Philip Street,,New Orleans,LA,70113,504-568-3130,,,,,SA MH SUMH * OP * OMH * CHLOR DROPE FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT GT IDD IPT TELE AIM * CIT PEOFF WI * STG * CMHG CSBG FG MC MD OSF SI SMHA * PA * CO TRMA PTSD SMI * STU * HIVT TBS MST HBT HCT LABT * PEER * TCC * SMON * YAD ADLT SNR * AH * VAPN * COOT FPSY LAD CM IPC SPS,29.9405000000,-90.0848000000
Metropolitan Human Services District,Chartres Pontchartrain BH Center,719 Elysian Fields Avenue,,New Orleans,LA,70117,504-568-3130,,,,,SA MH SUMH * OP * OMH * CHLOR DROPE FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT GT IDD IPT TELE AIM * CIT PEOFF WI * STG * CMHG CSBG FG MC MD OSF SI SMHA * PA * TAY GL CO TRMA PTSD SED * STU * HIVT TBS MST HBT HCT LABT * PEER * TCC * SMON * CHLD YAD * AH * VAPN * COOT FPSY LAD CM IPC SPS,29.9703000000,-90.0312000000
Metropolitan Human Services District,New Orleans East Behavioral Health Ctr,5630 Read Boulevard,2nd Floor,New Orleans,LA,70127,504-568-3130,,,,,SA MH SUMH * OP * OMH * CHLOR DROPE FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT GT IDD IPT TELE AIM * CIT PEOFF WI * STG * CMHG CSBG FG MC MD OSF SI SMHA * PA * TAY SE GL CO TRMA PTSD SED SMI * STU * HIVT TBS MST HBT HCT LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT FPSY LAD CM IPC SPS,30.0313000000,-89.9758000000
NAMI New Orleans,National Alliance on Mental Illness,1538 Louisiana Avenue,,New Orleans,LA,70115,504-896-2345,,,,,MH SUMH * OP * OMH * FLUPH HALOP ARIPI CLOZA LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * AT CBT DBT GT IDD IPT AIM * CIT PEON * PVTN * CMHG MC MD SMHA * PA * SMI * HS PEER * SMPD * YAD ADLT SNR * VPPD * FPSY ICM IMR PRS SH CM ES,29.9289000000,-90.1005000000
Ochsner Addictive Behavior Unit,,1514 Jefferson Highway,"Brent House, 4th Floor",New Orleans,LA,70121,504-842-3999 x2,504-842-3999 x0,,,,SA MH SUMH * OP PHDT * OMH * CHLOR DROPE FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * AT CBT CRT CFT DBT ECT EMDR GT IDD IPT TMS TELE * PEON PEOFF * PVTN * FQHC * MC PI SF * SMON * YAD ADLT SNR * AH * VAPN * CM,29.9614000000,-90.1577000000
Southeast Louisiana VA HCS,New Orleans VA Outpatient Clinic,2400 Canal Street,,New Orleans,LA,70118,504-507-2000 x66010,800-935-8387,504-507-2000 x65220,,,SA MH SUMH * HI OP PHDT * VAHC * CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CRT CFT ECT GT IDD IPT TELE AIM * CIT PEON PEOFF WI * FED VAMC * VAF * SE GL VET ADM MF CJ CO HV DV TRMA TBI ALZ PED PEFP PTSD SMI * STU * HIVT STDT TBS MST HBT HCT LABT * HS PEER * TCC * SMON * YAD ADLT SNR * AH SP FX * F25 F28 F30 F42 F43 F70 * VAPN * ACT AOT CDM COOT DEC FPSY ICM IMR LAD PRS SEMP SH VRS CM IPC SPS ES,29.9504000000,-90.1236000000
Imperial Calcasieu Human Services,Authority Allen Parish,402 Industrial Drive,,Oberlin,LA,70655,337-639-3001,,,,,SA MH SUMH * OP * OMH * HALOP ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE AIM * CIT * STG * CMHG ITU MC MD MI PI SF SI SMHA * SS * STU * TBS MST * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT DEC CM SPS,30.6162000000,-92.7527000000
Hardtner Medical Center,Life Phases Unit,1102 North Pine Road,,Olla,LA,71465,318-495-5302 x207,318-495-5302,318-495-3131 x318,,,SA MH SUMH * HI OP * IPSY * CHLOR FLUPH HALOP PROCH ARIPI ASENA BREXP CARIP CLOZA LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE AIM * CIT PEON WI * PVTN * MC MD MI PI SF SI VAF * SE CO HV TRMA TBI ALZ PED PEFP PTSD * STU * MST LABT * TCC * SMPD * ADLT SNR * AH * VPPD * CDM FPSY ICM PRS CM IPC SPS ES,31.8734000000,-92.2214000000
Opelousas Behavioral Health Clinic,,220 South Market Street,,Opelousas,LA,70570,337-948-0226,,,,,SA MH SUMH * OP * CMHC * FLUPH HALOP LOXAP PERPH THIOR ARIPI ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT IDD IPT TELE AIM * CIT * LCCG * CMHG MC MD OSF PI SF SI * PA * TAY SE CO TRMA PTSD SED SMI * STU * MST LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * VAPN * CDM FPSY CM SPS ES,30.5144000000,-92.0897000000
Path Behavioral Healthcare,,1211 West Vine Street,Suite C,Opelousas,LA,70570,337-232-9457,,,,,MH SUMH * OP * OMH * IDD IPT TELE * CIT PEOFF * PVTP * FQHC * MD SF * SS * TAY SE GL VET ADM MF CJ CO HV DV TRMA PED PEFP PTSD SED SMI * SMON * CHLD YAD ADLT SNR * VAPN * COOT PRS CM,30.5144000000,-92.0897000000
Lafourche Behavioral Health,,157 Twin Oaks Drive,,Raceland,LA,70394,985-537-6823,,,,,SA MH SUMH * OP * OMH * CHLOR FLUPH HALOP LOXAP THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT GT IDD IPT TELE AIM * PEON WI * LCCG * CMHG MC MD PI SF SI * PA SS * CO TRMA PEFP SED SMI * STU * HIVT TBS MST HCT LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * CDM COOT DEC FPSY IMR CM IPC SPS ES,29.7178000000,-90.5999000000
Ochsner Saint Anne General Hospital,Behavioral Health,4608 Highway 1,,Raceland,LA,70394,985-537-6841,985-537-8292,,,,SA MH SUMH * HI * IPSY * CHLOR HALOP PROCH ARIPI CLOZA OLANZ PALIP QUETI RISPE NRT NSC ANTPYCH * AT CBT DBT GT IDD IPT TELE AIM * PEON WI * PVTN * MC MD MI PI SF SI * GL VET ADM MF CO HV DV TRMA PED PEFP PTSD SMI * STU * HIVT STDT TBS MST HBT HCT LABT * TCC * SMON * YAD ADLT * AH * VAPN * CDM COOT DEC FPSY ICM IMR CM IPC SPS ES,29.7178000000,-90.5999000000
Compass Health,Compass Behavioral Center of Crowley,2021 Crowley Rayne Highway,,Rayne,LA,70578,337-514-7000,,,,,MH SUMH * HI * PSY * HALOP PERPH ARIPI OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT GT IPT * PVTP * MC MD PI SF * SE GL VET ADM MF CJ CO HV DV TRMA TBI ALZ PED PEFP PTSD * STU * MST LABT * TCC * SMPD * ADLT SNR * AH * VPPD,30.2349000000,-92.2685000000
Center for Children and Families Inc,,114 Morgan Street,,Rayville,LA,71269,318-728-2000,,,,,MH SUMH * OP * OMH * CBT CFT GT IPT TELE * CIT * PVTN * MD OSF PI SCJJ SF * CJ TRMA PTSD SED * SMON * CHLD YAD * VAPN * COOT FPSY PRS CM SPS ES,32.4456000000,-91.7433000000
Intuitive Solutions Csl and Recov LLC,,330 East Vaughn Avenue,,Ruston,LA,71270,318-533-2660,318-224-7135,,,,SA MH * OP * OMH * CBT CFT DBT EMDR GT IDD IPT TELE * PVTP * MHC * MD MI PI SF * SS * CJ CO DV TRMA PTSD * STU * TCC * SMOP * CHLD YAD ADLT SNR * VAPP * COOT FPSY SPS,32.5308000000,-92.6439000000
Rehab Services of NE LA LLC,Ruston,305 East Mississippi Avenue,Suite 1,Ruston,LA,71270,318-202-3706,,,,,MH SUMH * OP * CBHC * ARIPI CLOZA OLANZ OLANZF QUETI RISPE ZIPRA NSC ANTPYCH * AT CBT CFT DBT GT IPT TELE AIM * CIT PEOFF * PVTP * MD * TAY SE GL CJ CO DV TRMA TBI PEFP PTSD SED SMI * STU * MST LABT * HS PEER * TCC * SMPD * CHLD YAD ADLT SNR * SP * VPPD * COOT FPSY ICM PRS VRS CM IPC SPS ES,32.5308000000,-92.6439000000
Ruston Behavioral Health Clinic,,901 White Street,,Ruston,LA,71270,318-251-4125,,,,,SA MH SUMH * OP * OMH * CHLOR FLUPH HALOP LOXAP PERPH THIOR TRIFL ARIPI CLOZA LURAS PALIP RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT GT IDD IPT TELE AIM * STG * FQHC * CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS * PA SS * TAY SE GL VET ADM MF CJ CO HV DV TRMA PED PEFP PTSD SED SMI * STU * HIVT STDT TBS MST LABT * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT FPSY IMR SEMP CM IPC SPS ES,32.5308000000,-92.6439000000
Serenity Springs Specialty Hospital,,1495 Frazier Road,,Ruston,LA,71270,318-329-3933,318-202-3860,,,,MH * HI * PSY * HALOP RISPE ANTPYCH * AT GT IPT TELE * PVTP * MC MD MI PI SF SI VAF * SE SMI * LABT * SMPD * YAD ADLT SNR * VAPN * PRS,32.5308000000,-92.6439000000
A Center for Hope and Change,,543 Stoner Avenue,,Shreveport,LA,71101,318-673-9901,,,,,MH SUMH * OP * OMH * CBT CFT DBT GT IPT TELE * CIT PEOFF * PVTP * MHC * MD SF * PA SS * TAY SE GL CO TRMA PTSD SED SMI * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT FPSY ICM IMR PRS CM SPS,32.5037000000,-93.7487000000
Brentwood Hospital,,1006 Highland Avenue,,Shreveport,LA,71101,318-678-7500,877-678-7500 x7532,318-678-7500 x7552,,,SA MH SUMH * HI OP PHDT * PSY * NRT NSC ANTPYCH * AT CBT CFT DBT ECT GT IDD IPT TELE AIM * CIT PEON WI * PVTP * MC MD MI PI SCJJ SF SI SMHA SWFS VAF * TAY SE GL VET ADM MF CO HV TRMA ALZ PTSD SED SMI * STU * MST LABT * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * CDM DEC FPSY IMR PRS CM IPC SPS ES,32.5037000000,-93.7487000000
Center for Children and Families Inc,,3004 Knight Street,Suite 149,Shreveport,LA,71105,318-227-8390,,,,,MH SUMH * OP * OMH * CBT CFT GT IPT TELE * CIT * PVTN * MD OSF PI SCJJ SF * CJ TRMA PTSD SED * SMON * CHLD YAD * VAPN * COOT FPSY PRS CM SPS ES,32.4589000000,-93.7143000000
Louisiana Behavioral Health Services,Phoenix Family Life Centers,800 Spring Street,Suite 205,Shreveport,LA,71101,318-670-3170,,,,,SA MH SUMH * OP * OMH * AT CBT CFT GT IDD IPT TELE * CIT PEON PEOFF * PVTP * MD * TAY SE GL VET ADM MF CO TRMA TBI PED PEFP PTSD SED SMI * PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH SP * VPPD * COOT FPSY ICM PRS CM IPC SPS,32.5037000000,-93.7487000000
Shreveport Behavioral Health Clinic,,1310 North Hearne Avenue,,Shreveport,LA,71107,318-676-5111,,,,,SA MH SUMH * OP * OMH * HALOP ARIPI LURAS OLANZ PALIP QUETI RISPE NRT NSC ANTPYCH * CBT DBT EMDR IDD IPT TELE AIM * CIT PEON * STG * CMHG MC MD MI PI SF SMHA * PA SS * CO SED SMI * STU * TBS MST LABT * PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT FPSY PRS CM SPS ES,32.6016000000,-93.8738000000
Southeast Louisiana VA HCS,Slidell VA Clinic,60491 Doss Drive,,Slidell,LA,70460,985-690-2638,985-690-2626,,,,SA MH SUMH * OP * VAHC * CBT GT IDD IPT TELE * PEON WI * FED VAMC * VAF * TAY GL VET CO TBI ALZ SMI * HS * SMPD * YAD ADLT SNR * VAPN * CDM DEC SPS ES,30.2916000000,-89.8129000000
Springhill Medical Center,,2001 Doctors Drive,,Springhill,LA,71075,318-539-1025,,,,,MH * HI * IPSY * HALOP ARIPI CLOZA OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * AT CBT CFT DBT GT IPT TELE * CIT PEON * PVTN * MC MD PI SF * SE VET HV TBI ALZ PTSD * STU * TCC * SMPD * ADLT SNR * AH * VPPD * DEC FPSY CM IPC SPS,33.0005000000,-93.4596000000
Imperial Calcasieu Human Services,Authority Sulphur,2651 East Napoleon Street,,Sulphur,LA,70663,337-475-3500,,,,,SA MH SUMH * OP * OMH * HALOP ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT CFT GT IDD IPT TELE AIM * CIT * STG * CMHG MC MD PI SF SI SMHA * SS * CO * STU * TBS MST * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT DEC CM SPS,30.2190000000,-93.3639000000
Cognitive Development Centers,,1705 Felicia Avenue,,Tallulah,LA,71282,318-574-1232,,,,,SA MH SUMH * OP * OMH * AT CBT CFT GT IDD IPT TELE * CIT PEON PEOFF * PVTP * MD * TAY SE CO PED PEFP SMI * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * FPSY PRS CM IPC SPS,32.4326000000,-91.0645000000
Preventive Measures Programs Inc,,805 North Beech Street,,Tallulah,LA,71282,318-600-4225,,,,,SA MH SUMH * OP * OMH * AT CBT CFT DBT GT IDD IPT TELE * CIT PEON PEOFF WI * PVTP * MD PI SF SI * PA SS * TAY SE GL VET ADM MF CJ CO HV TRMA ALZ PED PTSD SED SMI * STU * TCC * SMPD * CHLD YAD ADLT SNR * VAPN * COOT DEC FPSY SPS ES,32.4326000000,-91.0645000000
Tallulah Behavioral Health Clinic,,1012 Johnson Street,,Tallulah,LA,71282,318-574-1713,,,,,MH SUMH * OP * OMH * FLUPH HALOP PERPH ARIPI CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA NRT NSC ANTPYCH * CBT DBT IPT TELE AIM * STG * CMHG CSBG ITU MC MD MI PI SF SI VAF * TAY SE GL VET ADM MF CJ HV TRMA PED PTSD SMI * STU * MST LABT * HS PEER * TCC * SMON * YAD ADLT SNR * VAPN * FPSY PRS CM IPC SPS ES,32.4326000000,-91.0645000000
Ville Platte Behavioral Health,,312 South Court Street,,Ville Platte,LA,70586,337-363-5525,,,,,SA MH SUMH * OP * CMHC * FLUPH HALOP LOXAP PERPH THIOR ARIPI LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ANTPYCH * CBT CFT DBT IDD IPT TELE AIM * CIT * LCCG * CMHG MC MD OSF PI SF SI * TAY SE CO SED SMI * STU * MST LABT * PEER * TCC * SMON * CHLD YAD ADLT SNR * VAPN * CDM FPSY CM SPS ES,30.6924000000,-92.2737000000
Preventive Measures Programs Inc,,198 Parkway Circle,,West Monroe,LA,71292,318-600-4225,,,,,SA MH SUMH * OP * OMH * AT CBT CFT DBT GT IDD IPT TELE * CIT PEON PEOFF WI * PVTP * MD PI SF SI * PA SS * TAY SE GL VET ADM MF CJ CO HV TRMA ALZ PED PTSD SED SMI * STU * TCC * SMPD * CHLD YAD ADLT SNR * VAPN * COOT DEC FPSY SPS ES,32.4566000000,-92.1854000000
Louisiana Behavioral Health Services,Cognitive Development Centers,2406 West Street,Suite C,Winnsboro,LA,71295,318-435-7715,,,,,SA MH SUMH * OP * OMH * AT CBT CFT GT IDD IPT TELE * CIT PEON PEOFF * PVTP * MD * TAY SE GL VET ADM MF CO TRMA TBI PED PEFP PTSD SED SMI * PEER * TCC * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT FPSY ICM PRS CM IPC SPS,32.1592000000,-91.7108000000
Top Notch Behavioral Healthcare Servs,,1215 Independence Boulevard,Suite 2-A,Zachary,LA,70791,225-306-4488,,,,,SA MH SUMH * OP * OMH * AT CBT CFT GT IDD IPT TELE * CIT PEOFF * PVTP * MHC * MD PI SF * PA * TAY SE GL VET MF CJ CO HV DV TRMA PED PEFP PTSD SED SMI * HS * SMON * CHLD YAD ADLT SNR * VAPN * AOT CDM COOT DEC FPSY IMR PRS IPC SPS ES,30.6561000000,-91.1358000000
Alternative Services Northeast Inc,,- - -,,Auburn,ME,4210,207-777-1107,,,,,MH * OP RES * RTCA * PVTN * CMHG CSBG MD SF SMHA * SMPD * YAD ADLT SNR * VPPD * CM,,
Connections for Kids,,155 Center Street,Building E,Auburn,ME,4210,207-854-1030,,,,,MH SUMH * OP * OMH * CBT CFT DBT IPT * PVTN * FQHC * MD PI SF SWFS * TAY GL TRMA PTSD SED SMI * SMON * CHLD YAD ADLT * VAPN * FPSY CM ES,,
Anglez Behavioral Health,,841 Riverside Drive,,Augusta,ME,4330,844-294-5306 x300,,,,,SA MH SUMH * OP * CMHC * AT CBT CFT DBT GT IDD IPT TELE * PVTP * MHC * MC MD OSF PI SF SMHA * GL CO TRMA PTSD SED SMI * HS * TCC * SMPD * CHLD YAD ADLT SNR * VPPD * COOT FPSY PRS SEMP CM ES,,
Community Health and Counseling Servs,Adult Child and Family Services,24 Stone Street,Suite 201,Augusta,ME,4330,207-623-3712,,,,,MH SUMH * OP * OMH * CBT CFT IPT TELE * PVTN * CMHG MC MD MI OSF PI SF SI SWFS VAF * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY TPC CM,,
NFI North Inc,Sidney Riverbend,- - -,,Augusta,ME,4330,207-547-4464,844-634-4673,,844-NFIHOPE,,SA MH SUMH * RES * RTCC * ARIPI CLOZA OLANZ OLANZF QUETI RISPE ANTPYCH * AT CBT CFT DBT GT IDD IPT TELE * PVTN * MC MD PI SCJJ SEF SMHA SWFS * GL TRMA PTSD SED * SMON * CHLD * VAPN * FPSY CM ES,,
PursueCare LLC,,128 State Street,Suite 3,Augusta,ME,4330,860-215-2295,866-744-1930,,,,SA MH SUMH * OP * OMH * NRT NSC ANTPYCH * CBT DBT GT IDD IPT TELE * PVTP * CLF MC MD MI OSF PI SCJJ SEF SF SI SMHA * SS * CO TRMA PTSD * STU * TCC * SMPD * YAD ADLT SNR * AH * VPPD * CM,,
Acadia Hospital,,268 Stillwater Avenue,P.O. Box 422,Bangor,ME,4401,207-973-6100,,,,,SA MH * HI OP * PSY * NRT ANTPYCH * AT CBT CFT DBT ECT GT IPT TELE * PVTN * MC MD MI PI SF SI * TAY SE GL CO TRMA ALZ PED PTSD SED SMI * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * CM SPS,,
Androscoggin Home Healthcare and,Hospice,- - -,,Bangor,ME,4401,877-784-6993,,207-992-2535,,,MH * OP * OMH * CBT CFT GT IPT TELE * PVTN * CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF * SS * TAY SE GL VET ADM MF TRMA PTSD SED SMI * HS * SMPD * CHLD YAD ADLT SNR * AH * VPPD * COOT FPSY PRS,,
Bangor Counseling Center,DBA of New Life Mission,202 Exchange Street,,Bangor,ME,4401,207-941-6434,,877-941-6434,,,SA MH SUMH * OP * OMH * AT CBT CFT DBT IDD IPT TELE * CIT * PVTN * MHC * MC MD MI PI SF SWFS * STU * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN,,
Brighter Heights Maine,Bangor,700 Mount Hope Avenue,"Suite 480, Evergreen Woods",Bangor,ME,4401,207-989-2946,207-338-8960 x205,,,,SA MH SUMH * OP * CMHC * QUETI RISPE ZIPRA ANTPYCH * CBT CFT GT IDD IPT TELE AIM * PVTP * MD SF SMHA SWFS * SS * CO TRMA PTSD * PEER * SMON * CHLD YAD ADLT SNR * VAPN * COOT TPC CM SPS,,
Community Care,,40 Summer Street,,Bangor,ME,4401,207-945-4240 x1142,207-945-4240,888-236-2273,,,SA MH SUMH * OP * OMH * CBT CFT DBT IDD IPT * PVTN * MD PI SF SWFS * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * TPC CM,,
Community Health and Counseling Servs,,42 Cedar Street,,Bangor,ME,4401,800-924-0366 x6490,800-924-0366,,,,SA MH SUMH * OP RES * OMH * CBT GT IDD IPT TELE * CIT * PVTN * CLF CMHG CSBG FG ITU MC MD MI OSF PI SEF SF SI SMHA SWFS VAF * TAY SE GL VET ADM MF CJ CO TRMA PTSD SED SMI * STU * HS PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * ACT COOT DEC FPSY PRS SEMP SH TPC VRS CM IPC SPS,,
Dorothea Dix Psychiatric Center,,656 State Street,,Bangor,ME,4401,207-561-5400,,,,,MH * HI OP * PSY * CHLOR FLUPH HALOP LOXAP PERPH THIOT TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA NRT ANTPYCH * AT CBT DBT GT IPT TELE * STG * MC MD OSF PI SF * SMI * STU * MST LABT * PEER * SMON * YAD ADLT SNR * AH * VAPN * COOT ICM IMR PRS,,
NFI North Inc,Miller Terraces,- - -,,Bangor,ME,4401,207-942-8603,,,,,MH SUMH * RES * RTCA * CLOZA RISPE NRT NSC ANTPYCH * IDD * PVTN * MD SF SMHA * SMI * STU * TCC * SMON * YAD ADLT SNR * VPPD * PRS CM,,
NFI North Inc,Summit View Program,- - -,,Bangor,ME,4401,207-942-3799,,,,,MH SUMH * RES * RTCC * CFT GT IPT * PVTN * MC MD PI SF SI * TAY GL TRMA PTSD * SMON * CHLD YAD * VAPN * FPSY,,
Northeast Occupational Exchange Inc,,444 Stillwater Avenue,Suite 210,Bangor,ME,4401,207-942-3816,,,,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * WI * PVTN * CLF CMHG CSBG ITU MC MD MI OSF PI SEF SF SI SMHA SWFS VAF * SS * STU * HS PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT DEC FPSY PRS CM SPS,,
OHI,,203 Maine Avenue,,Bangor,ME,4401,207-848-5804,,,,,MH SUMH * OP * OMH * CBT IDD IPT TELE * PVTN * MD MI OSF SCJJ SF SMHA SWFS * SMI * STU * HS PEER * SMON * YAD ADLT SNR * AH * VAPN * DEC PRS CM,,
Pathways of Maine Inc,Eastern Maine Regional Office,21 Main Street,Suite 301,Bangor,ME,4401,207-631-2201,,888-480-9550,,,MH SUMH * OP * OMH * AT CBT CFT DBT IPT TELE * PVTP * MD PI SF SMHA SWFS * TAY TRMA PTSD SED * STU * PEER * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY PRS CM IPC SPS,,
Volunteers of America Northern New Eng,IRT North,- - -,,Bangor,ME,4401,207-373-1140,207-944-0427,,,,MH * RES * RTCA * AT IPT * PEON * PVTN * MD * SMI * STU * SMPD * YAD ADLT SNR * VPPD * CDM COOT PRS,,
Volunteers of America Northern New Eng,West Side Place,- - -,,Bangor,ME,4401,207-373-1140,207-944-0427,,,,MH * RES * RTCA * AT IPT * PEON * PVTN * MD * SMI * STU * SMPD * YAD ADLT SNR * VPPD * CDM COOT PRS,,
Brighter Heights Maine,Belfast,9 Field Street,Suite 306,Belfast,ME,4915,207-338-8960,207-338-8960 x205,,,,SA MH SUMH * OP * CMHC * QUETI RISPE ZIPRA ANTPYCH * CBT CFT GT IDD IPT TELE AIM * PVTP * MD SF SMHA SWFS * SS * CO TRMA PTSD * PEER * SMON * CHLD YAD ADLT SNR * VAPN * COOT TPC CM SPS,,
Maine Behavioral Healthcare,,15 Mid Coast Drive,,Belfast,ME,4915,207-218-7201,844-292-0111,,,,MH SUMH * OP * OMH * NRT NSC * AT CBT CFT DBT GT IDD IPT TELE * PVTN * CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * FPSY CM SPS,,
Searsport Counseling Associates,Belfast Center,9 Field Street,Suite 106,Belfast,ME,4915,207-338-9145 x1,,207-338-2022 x3,,,SA MH * OP * OMH * CBT CFT DBT IDD IPT TELE * PVTP * MHC * MD MI PI SCJJ SEF SF SI SMHA SWFS VAF * TCC * SMPD * CHLD YAD ADLT SNR * VAPN * COOT CM,,
Volunteers of America Northern New Eng,Sea Haven,- - -,,Belfast,ME,4915,207-373-1140,207-944-0427,,,,MH * RES * RTCA * AT IPT * PEON * PVTN * MD * SMI * STU * SMPD * YAD ADLT SNR * VPPD * CDM COOT PRS,,
Alternative Wellness Services,,281 Main Street,,Biddeford,ME,4005,207-494-8010,207-494-8010 x1,,,,SA MH SUMH * OP * OMH * CBT CFT GT IDD IPT TELE * PVTP * ITU MC MD MI PI SF SI SMHA SWFS VAF * PA SS * STU * PEER * SMON * CHLD YAD ADLT SNR * VAPN * CM,,
Alternative Wellness Services,,419 Alfred Street,,Biddeford,ME,4005,207-494-8010,207-494-8010 x1,,,,SA MH SUMH * OP * OMH * CBT CFT GT IDD IPT TELE * PVTP * ITU MC MD MI PI SF SI SMHA SWFS VAF * PA SS * STU * PEER * SMON * CHLD YAD ADLT SNR * VAPN * CM,,
Maine Behavioral Healthcare,Sherry Sabo Center,2 Springbrook Drive,,Biddeford,ME,4005,207-282-1500,,844-292-0111,,,SA MH SUMH * OP * OMH * CHLOR FLUPH HALOP LOXAP PERPH PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ANTPYCH * CBT GT IDD IPT TELE * PVTN * FG MC MD MI OSF PI SCJJ SF SI SMHA SWFS * PA * TAY SED SMI * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH FX * F36 * VAPN * ACT FPSY VRS CM SPS,,
Volunteers of America Northern New Eng,IRT South,- - -,,Biddeford,ME,4005,207-373-1140,207-899-6604,,,,MH * RES * RTCA * AT IPT * PEON * PVTN * MD * SMI * STU * SMPD * YAD ADLT SNR * VPPD * CDM COOT PRS,,
Spurwink Services,,32 North High Street,,Bridgton,ME,4009,207-647-5629,888-304-4673,207-647-5620,,,SA MH SUMH * OP * OMH * CBT CFT DBT GT IDD IPT TELE * WI * PVTN * CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF * SE VET CO TRMA PTSD SED SMI * STU * PEER * TCC * SMON * CHLD YAD ADLT SNR * AH * VAPN * COOT FPSY IMR PRS CM IPC SPS,,
